,,,ELECTORES,ELECTORES,ELECTORES,VOTANTES,VOTANTES,VOTANTES,CAMBIEMOS,CAMBIEMOS,CAMBIEMOS,ALIANZA FRENTE PARA LA VICTORIA,UNIDAD CIUDADANA,UNIDAD CIUDADANA,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),1PAIS,1PAIS,VOTOS BLANCOS,VOTOS BLANCOS,VOTOS BLANCOS,FRENTE JUSTICIALISTA,FRENTE JUSTICIALISTA,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES
,,,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,paso_2017,DN_2017,paso_2017,DN_2017,DN_2015
dpto_merger_str,circuito,PROV_REF_ID,,,,,,,,,,,,,,,,,,,,,,,
san isidro,0889,2,134.82,135.95,128.81,100.0,100.0,100.0,45.71,52.88,57.15,20.9,20.75,22.31,17.86,14.360000000000001,9.93,5.06,4.35,2.92,3.73,3.44,3.6799999999999997,4.99,3.92
san isidro,0890,2,123.71000000000001,132.7,127.96000000000001,100.0,100.0,100.0,56.13,63.129999999999995,66.07,16.150000000000002,13.200000000000001,15.440000000000001,13.41,10.57,7.489999999999999,4.42,3.0700000000000003,3.09,2.67,2.62,2.98,4.74,3.5999999999999996
san isidro,0891,2,130.77,136.49,130.89,100.0,100.0,100.0,57.60999999999999,61.07,64.95,13.94,12.57,13.54,12.870000000000001,11.19,7.71,2.8899999999999997,2.4299999999999997,1.8499999999999999,3.3000000000000003,2.94,3.7900000000000005,5.67,4.44
san isidro,0892,2,129.57,145.29000000000002,134.71,100.0,100.0,100.0,38.42,43.1,46.46,26.369999999999997,27.139999999999997,28.810000000000002,18.529999999999998,15.22,10.02,6.45,4.72,3.0700000000000003,4.84,4.0,4.0,5.36,4.24
san isidro,0892A,2,120.5,129.53,123.73,100.0,100.0,100.0,42.9,48.6,53.74,21.7,21.16,22.98,20.119999999999997,16.12,10.76,5.11,2.93,2.2399999999999998,4.64,4.12,4.72,6.18,5.17
san isidro,0893,2,130.45,145.34,134.66,100.0,100.0,100.0,49.9,51.959999999999994,57.13,21.14,20.52,21.46,14.89,11.81,8.14,5.41,4.24,3.06,3.1199999999999997,2.8400000000000003,2.94,4.109999999999999,3.29
san isidro,0894,2,138.01000000000002,146.07000000000002,158.1,100.0,100.0,100.0,78.64999999999999,68.10000000000001,84.5,8.35,7.62,9.02,7.6,5.76,4.77,2.48,1.48,1.9300000000000002,1.68,1.95,2.32,4.26,3.16
san isidro,0895,2,128.68,135.63,130.58,100.0,100.0,100.0,75.36,77.89,81.58999999999999,6.859999999999999,6.3100000000000005,6.859999999999999,6.2,6.15,3.94,1.78,1.83,1.5,2.0500000000000003,1.8399999999999999,2.37,3.66,2.69
san miguel,0397,2,129.96,139.92,136.72,100.0,100.0,100.0,32.76,43.55,49.85,26.009999999999998,25.75,26.119999999999997,22.28,12.540000000000001,9.3,6.529999999999999,3.2800000000000002,1.9800000000000002,3.7800000000000002,4.04,4.51,6.47,5.37
san miguel,0397A,2,118.02999999999999,125.46,125.37,100.0,100.0,100.0,21.01,31.52,38.4,36.870000000000005,36.230000000000004,39.03,25.650000000000002,12.33,9.73,8.67,5.5,3.3000000000000003,4.24,4.52,3.9800000000000004,5.91,4.82
san miguel,0397B,2,119.19,127.34,122.61999999999999,100.0,100.0,100.0,14.27,24.09,28.37,45.67,46.7,48.11,23.16,11.42,8.44,12.33,6.76,4.61,4.53,4.38,3.51,4.93,4.04
san miguel,0397C,2,120.69000000000001,136.82000000000002,126.58,100.0,100.0,100.0,15.4,27.889999999999997,31.97,44.92,47.58,46.29,24.02,12.41,8.799999999999999,11.62,6.47,4.82,4.2700000000000005,4.7,3.39,4.9,3.6799999999999997
san miguel,0400,2,121.63999999999999,128.01,126.25999999999999,100.0,100.0,100.0,37.56,47.02,53.71,24.279999999999998,23.64,24.51,23.1,12.42,9.15,6.74,3.09,2.13,3.6799999999999997,4.04,4.06,6.22,4.9799999999999995
san miguel,0401,2,227.82,332.41999999999996,259.24,100.0,100.0,100.0,18.43,25.240000000000002,24.01,4.79,4.81,3.4000000000000004,8.12,5.11,2.2800000000000002,2.63,1.09,0.27,1.54,0.89,0.84,0.8099999999999999,0.73
san miguel,0401A,2,123.4,131.9,126.39,100.0,100.0,100.0,41.69,53.04,57.67,22.86,22.93,22.439999999999998,20.599999999999998,11.5,8.459999999999999,5.510000000000001,2.9000000000000004,2.07,3.2399999999999998,3.42,3.6900000000000004,5.33,4.43
san miguel,0402,2,117.51,131.91,124.72000000000001,100.0,100.0,100.0,25.75,36.01,39.31,38.3,39.57,39.28,19.8,11.17,7.6899999999999995,10.209999999999999,5.390000000000001,4.390000000000001,3.2300000000000004,3.6999999999999997,3.17,4.390000000000001,2.94
san nicolas,0901,2,127.76,140.08,132.84,100.0,100.0,100.0,40.08,50.339999999999996,56.330000000000005,25.14,21.740000000000002,22.59,19.61,14.580000000000002,10.65,7.19,4.61,4.17,4.91,4.1000000000000005,2.76,4.2299999999999995,4.0
san nicolas,0901A,2,134.84,133.95999999999998,137.32999999999998,100.0,100.0,100.0,20.71,27.950000000000003,37.41,42.65,36.25,41.099999999999994,23.84,16.5,14.21,13.489999999999998,6.64,7.02,5.81,5.37,2.54,4.03,5.11
san nicolas,0901B,2,122.74000000000001,133.17000000000002,127.44,100.0,100.0,100.0,27.76,38.17,44.15,33.51,29.020000000000003,31.1,24.09,17.34,13.11,9.35,6.460000000000001,6.02,5.680000000000001,4.590000000000001,2.71,4.12,4.01
san nicolas,0902,2,122.39,137.35,121.75,100.0,100.0,100.0,32.96,42.89,45.33,32.46,31.130000000000003,29.49,21.43,16.72,11.219999999999999,8.34,5.93,4.82,4.96,4.79,2.74,3.55,3.34
san nicolas,0903,2,117.57,150.11,137.76999999999998,100.0,100.0,100.0,19.49,31.540000000000003,38.15,36.42,40.54,41.17,25.69,19.82,15.03,8.110000000000001,7.739999999999999,6.45,7.199999999999999,5.57,2.9499999999999997,3.95,3.39
san nicolas,0904,2,127.21000000000001,142.39,129.02,100.0,100.0,100.0,22.919999999999998,31.78,36.6,40.400000000000006,36.480000000000004,37.44,24.4,17.28,12.709999999999999,11.219999999999999,8.18,6.32,7.430000000000001,5.72,2.74,3.62,3.2800000000000002
san nicolas,0905,2,133.54,144.11,124.8,100.0,100.0,100.0,15.479999999999999,22.0,25.44,54.04,48.74,46.489999999999995,23.06,16.220000000000002,10.69,14.37,8.58,6.67,6.02,5.1499999999999995,2.23,3.1399999999999997,2.8400000000000003
san nicolas,0906,2,120.35,123.75,122.12,100.0,100.0,100.0,33.09,40.42,47.589999999999996,33.92,31.490000000000002,32.56,20.84,13.819999999999999,9.75,7.91,4.6899999999999995,3.84,4.74,3.15,1.55,2.32,1.81
san nicolas,0907,2,116.68,126.11000000000001,124.12,100.0,100.0,100.0,19.3,23.22,30.099999999999998,40.1,36.13,40.839999999999996,22.91,15.409999999999998,13.200000000000001,13.370000000000001,12.139999999999999,7.12,6.45,4.9399999999999995,2.41,3.61,2.71
san nicolas,0908,2,117.73,124.64999999999999,124.07,100.0,100.0,100.0,20.72,31.619999999999997,38.37,35.36,22.32,34.04,24.2,13.13,9.87,8.959999999999999,4.34,5.74,6.260000000000001,7.6499999999999995,3.64,4.2299999999999995,3.6900000000000004
san nicolas,0909,2,119.42999999999999,131.37,418.79999999999995,100.0,100.0,100.0,32.46,47.72,182.05,22.99,12.06,47.86,28.910000000000004,25.740000000000002,59.830000000000005,10.43,4.83,16.24,3.49,15.379999999999999,1.0699999999999998,12.82,1.66
san nicolas,0910,2,122.39,128.95000000000002,123.76,100.0,100.0,100.0,39.12,48.77,57.589999999999996,18.529999999999998,16.619999999999997,17.34,27.99,18.26,13.15,5.28,1.77,2.68,6.61,5.17,2.18,3.27,3.15
san nicolas,0911,2,129.44,135.41,123.51,100.0,100.0,100.0,25.5,35.28,41.94,34.260000000000005,33.1,31.869999999999997,24.02,19.27,12.590000000000002,11.450000000000001,6.54,5.0200000000000005,6.38,5.45,2.32,2.96,2.81
san pedro,0913,2,130.24,140.91,131.31,100.0,100.0,100.0,46.5,49.61,58.29,24.37,20.36,22.78,15.58,15.22,8.799999999999999,13.76,7.630000000000001,6.67,5.64,3.7600000000000002,2.1999999999999997,3.09,2.6
san pedro,0914,2,121.68,162.53,162.54,100.0,100.0,100.0,33.910000000000004,43.09,54.779999999999994,32.73,34.57,44.31,15.709999999999999,18.94,12.389999999999999,12.16,1.82,6.04,6.950000000000001,4.73,1.32,1.41,1.39
san pedro,0915,2,251.85,139.18,130.42000000000002,100.0,100.0,100.0,78.52,40.62,52.51,45.56,20.97,21.66,34.44,18.759999999999998,10.47,21.11,1.77,7.17,4.75,4.45,1.43,2.44,0.37
san pedro,0916,2,127.16000000000001,inf,125.76,100.0,,100.0,39.51,inf,51.519999999999996,30.86,inf,28.79,16.05,inf,6.0600000000000005,11.110000000000001,,0.0,inf,4.55,,3.0300000000000002,0.0
san pedro,0917,2,116.56,124.88999999999999,132.06,100.0,100.0,100.0,30.470000000000002,30.73,44.43,36.71,26.05,42.120000000000005,16.21,19.25,8.93,13.850000000000001,4.93,5.92,3.0,2.8000000000000003,0.7100000000000001,1.6099999999999999,1.18
san pedro,0918,2,135.10999999999999,156.32,147.54,100.0,100.0,100.0,44.440000000000005,45.4,54.1,23.56,20.69,24.59,17.78,10.92,7.6499999999999995,9.78,7.470000000000001,4.92,8.62,6.01,2.3,2.19,1.3299999999999998
san pedro,0919,2,130.36,inf,inf,100.0,,,37.5,inf,inf,25.0,inf,inf,30.36,inf,inf,7.140000000000001,,inf,inf,inf,inf,,0.0
san pedro,0920,2,116.84,125.73,122.25999999999999,100.0,100.0,100.0,43.68,41.010000000000005,51.51,25.259999999999998,26.69,31.130000000000003,16.32,19.15,7.359999999999999,11.23,4.26,4.15,2.71,3.4000000000000004,0.77,1.51,2.11
san pedro,0921,2,200.0,inf,173.33,100.0,,100.0,57.89,inf,60.0,21.05,,13.33,21.05,inf,20.0,0.0,inf,6.67,inf,0.0,,0.0,0.0
san pedro,0922,2,120.5,129.06,148.97,100.0,100.0,100.0,41.11,41.77,58.02,26.900000000000002,21.23,32.2,19.36,20.43,15.83,8.129999999999999,5.12,5.319999999999999,4.6,4.26,0.98,2.79,1.68
san pedro,0922A,2,128.57,200.0,200.0,100.0,100.0,100.0,57.14,33.33,33.33,42.86,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0
san vicente,0924,2,121.41999999999999,134.16,129.22,100.0,100.0,100.0,35.25,30.44,38.48,29.73,27.99,29.39,21.32,18.77,14.530000000000001,10.01,9.59,8.450000000000001,6.65,6.58,2.21,3.25,2.6100000000000003
san vicente,0925,2,128.4,148.96,141.35999999999999,100.0,100.0,100.0,25.41,23.669999999999998,31.740000000000002,34.37,37.03,38.35,23.46,17.419999999999998,13.19,10.6,9.379999999999999,10.2,5.35,4.64,2.22,3.55,3.05
san vicente,0926,2,209.63,149.01,144.81,100.0,100.0,100.0,39.53,26.72,41.28,58.78,38.92,41.15,54.559999999999995,24.8,17.31,19.09,10.03,14.23,2.7,5.0,2.2399999999999998,3.7800000000000002,6.25
san vicente,0927,2,127.08,378.57,147.22,100.0,100.0,100.0,45.83,35.709999999999994,52.78,12.5,14.29,16.669999999999998,33.33,7.140000000000001,5.56,6.25,14.29,13.889999999999999,0.0,8.33,0.0,0.0,0.0
suipacha,0929,2,114.97999999999999,123.81,121.08000000000001,100.0,100.0,100.0,39.71,35.120000000000005,43.980000000000004,36.18,29.549999999999997,29.65,9.01,10.16,8.61,10.4,6.660000000000001,4.68,8.86,9.59,1.43,2.33,1.83
suipacha,0929A,2,120.0,156.92,136.0,100.0,100.0,100.0,54.0,60.0,62.67,33.0,18.459999999999997,13.33,9.0,15.379999999999999,10.67,4.0,0.0,0.0,4.62,10.67,0.0,1.3299999999999998,0.0
suipacha,0930,2,122.0,174.14000000000001,124.68999999999998,100.0,100.0,100.0,44.0,46.550000000000004,56.79,30.0,31.03,20.990000000000002,12.0,3.45,4.9399999999999995,13.0,6.9,7.41,6.9,6.17,0.0,3.6999999999999997,1.0
suipacha,0931,2,116.36,134.03,170.39,100.0,100.0,100.0,42.309999999999995,38.21,59.709999999999994,38.68,34.599999999999994,44.9,8.76,7.6,11.17,2.48,1.3299999999999998,1.21,4.9399999999999995,11.65,0.5700000000000001,0.97,0.5
tandil,0933,2,126.69999999999999,136.8,130.25,100.0,100.0,100.0,40.160000000000004,45.36,51.53,27.36,24.39,24.990000000000002,15.299999999999999,14.530000000000001,10.97,10.040000000000001,4.35,4.390000000000001,4.44,3.4299999999999997,2.4699999999999998,3.56,3.71
tandil,0934,2,160.32999999999998,192.16,inf,100.0,100.0,,36.36,54.900000000000006,inf,21.490000000000002,11.76,inf,19.009999999999998,24.51,inf,19.830000000000002,1.96,inf,0.98,inf,3.92,inf,0.83
tandil,0935,2,132.94,176.79,153.11999999999998,100.0,100.0,100.0,50.59,53.56999999999999,64.05999999999999,14.12,12.5,9.379999999999999,15.290000000000001,0.0,6.25,16.470000000000002,5.36,10.94,7.140000000000001,6.25,0.0,3.1199999999999997,0.0
tandil,0936,2,inf,,147.62,,,100.0,inf,,80.95,inf,,9.520000000000001,inf,,4.760000000000001,,,0.0,,4.760000000000001,,0.0,
tandil,0937,2,124.33000000000001,137.85,159.46,100.0,100.0,100.0,34.65,37.3,54.81,28.7,27.750000000000004,36.38,18.14,17.16,14.82,14.26,7.06,6.7299999999999995,5.47,6.569999999999999,0.97,2.96,2.06
tandil,0938,2,141.1,159.23000000000002,145.39,100.0,100.0,100.0,39.879999999999995,40.77,50.349999999999994,16.56,16.150000000000002,17.73,19.02,17.69,18.44,20.25,6.92,4.96,6.92,5.67,3.85,2.8400000000000003,2.45
tandil,0939,2,123.07999999999998,128.57,123.94000000000001,100.0,100.0,100.0,48.72,70.0,71.83,17.95,15.709999999999999,18.310000000000002,16.669999999999998,5.71,4.2299999999999995,12.82,2.86,2.82,4.29,1.41,0.0,0.0,1.28
tandil,0940,2,121.05999999999999,137.32999999999998,132.01,100.0,100.0,100.0,39.65,42.44,53.03,23.54,18.47,17.61,19.650000000000002,15.129999999999999,14.96,12.740000000000002,6.09,3.4099999999999997,10.61,7.01,1.77,3.7900000000000005,1.59
tapalque,0944,2,125.03999999999999,128.96,128.56,100.0,100.0,100.0,37.62,34.32,42.309999999999995,38.379999999999995,31.080000000000002,35.49,13.03,19.59,17.44,12.770000000000001,5.029999999999999,5.21,2.67,2.01,0.65,1.43,1.01
tapalque,0945,2,,142.22,144.19,,100.0,100.0,,40.0,39.53,,22.220000000000002,25.580000000000002,,20.0,18.6,,0.0,11.63,2.22,0.0,0.0,0.0,
tapalque,0946,2,161.9,inf,136.35999999999999,100.0,,100.0,61.9,inf,45.45,23.810000000000002,inf,40.910000000000004,4.760000000000001,inf,4.55,9.520000000000001,,0.0,,0.0,,0.0,0.0
tapalque,0947,2,inf,144.0,117.78,,100.0,100.0,inf,29.330000000000002,43.33,inf,52.0,44.440000000000005,inf,9.33,6.67,inf,1.3299999999999998,0.0,0.0,3.3300000000000005,1.3299999999999998,1.11,
tapalque,0948,2,120.0,287.5,129.41,100.0,100.0,100.0,53.33,56.25,67.65,11.110000000000001,6.25,5.88,11.110000000000001,31.25,11.76,20.0,0.0,2.94,0.0,5.88,0.0,0.0,0.0
tapalque,0949,2,114.53,134.5,125.82,100.0,100.0,100.0,31.419999999999998,26.740000000000002,32.0,38.85,45.739999999999995,49.82,12.5,13.18,10.549999999999999,14.530000000000001,6.98,5.09,5.81,1.09,0.0,0.73,0.6799999999999999
tigre,0530,2,126.03999999999999,136.85,131.86,100.0,100.0,100.0,24.7,31.45,37.61,23.56,22.869999999999997,24.4,36.07,28.939999999999998,22.81,5.99,3.9600000000000004,3.0300000000000002,3.56,3.37,3.27,4.87,4.31
tigre,0533,2,142.17,143.92000000000002,141.04000000000002,100.0,100.0,100.0,24.33,25.25,31.019999999999996,35.14,30.5,32.64,23.14,21.08,16.869999999999997,10.33,4.93,3.6700000000000004,4.9799999999999995,5.220000000000001,6.4,9.71,9.48
tigre,0534,2,118.78,144.88,136.66,100.0,100.0,100.0,35.53,38.91,42.25,22.73,21.73,22.6,29.830000000000002,21.86,17.14,6.12,3.7199999999999998,2.9499999999999997,3.01,2.9899999999999998,3.04,4.07,4.04
tigre,0534A,2,127.2,135.78,128.96,100.0,100.0,100.0,21.740000000000002,29.82,34.33,22.939999999999998,25.4,27.139999999999997,36.49,30.06,23.35,5.18,3.6799999999999997,2.56,3.17,3.02,4.1000000000000005,5.35,3.9699999999999998
tigre,0535,2,118.55,128.81,123.85999999999999,100.0,100.0,100.0,26.46,31.819999999999997,38.29,26.0,25.91,27.73,32.16,25.679999999999996,20.44,6.1899999999999995,3.7900000000000005,3.2399999999999998,3.4299999999999997,3.3099999999999996,4.44,5.8500000000000005,5.510000000000001
tigre,0535A,2,117.9,127.94000000000001,125.19,100.0,100.0,100.0,17.84,21.89,28.139999999999997,28.89,28.95,32.800000000000004,37.6,31.41,25.22,6.69,4.92,3.61,3.73,3.6900000000000004,5.0,6.329999999999999,5.53
tigre,0536,2,120.91000000000001,132.41,127.64,100.0,100.0,100.0,20.29,22.919999999999998,28.78,29.59,27.68,30.97,31.97,29.09,23.47,7.960000000000001,5.34,3.94,3.56,3.7600000000000002,3.61,5.08,4.54
tigre,0536A,2,114.99999999999999,123.46999999999998,119.37,100.0,100.0,100.0,38.07,45.989999999999995,51.580000000000005,20.979999999999997,17.560000000000002,19.189999999999998,28.799999999999997,26.06,20.41,5.37,2.56,2.23,2.64,2.79,2.23,3.53,3.49
tordillo,0951,2,112.52,123.36,114.77,100.0,100.0,100.0,21.67,32.2,42.88,37.12,32.2,31.59,28.1,21.09,15.079999999999998,11.49,9.33,7.049999999999999,0.89,1.29,0.49,0.6799999999999999,0.44999999999999996
tornquist,0953,2,121.96000000000001,136.28,133.85,100.0,100.0,100.0,43.5,43.64,50.09,30.049999999999997,12.85,11.799999999999999,9.35,10.34,9.56,10.24,4.5600000000000005,3.91,20.44,18.790000000000003,2.55,3.3000000000000003,2.53
tornquist,0954,2,124.56,134.78,135.31,100.0,100.0,100.0,58.48,56.010000000000005,62.89,16.46,4.09,5.67,11.14,6.909999999999999,4.9,10.38,4.6,4.38,22.759999999999998,18.56,2.56,3.61,2.53
tornquist,0955,2,120.59,126.98,142.45000000000002,100.0,100.0,100.0,40.699999999999996,43.47,56.56,29.37,14.330000000000002,17.630000000000003,16.520000000000003,13.370000000000001,12.5,9.34,5.12,5.220000000000001,16.009999999999998,16.37,2.2399999999999998,2.79,1.52
tornquist,0955A,2,122.42,133.7,127.12,100.0,100.0,100.0,44.09,48.089999999999996,55.50000000000001,22.31,14.97,15.840000000000002,16.45,15.61,12.21,7.180000000000001,3.18,1.6500000000000001,7.23,7.26,4.91,6.329999999999999,4.2299999999999995
tornquist,0955B,2,118.71000000000001,126.12,123.46,100.0,100.0,100.0,46.45,46.650000000000006,52.190000000000005,28.82,19.2,20.61,8.39,7.59,5.48,4.95,3.35,1.7500000000000002,10.27,10.96,8.04,7.46,7.31
tornquist,0956,2,,145.56,138.64000000000001,,100.0,100.0,,53.849999999999994,56.25,,8.88,13.639999999999999,,8.28,11.93,,4.14,0.5700000000000001,20.119999999999997,17.05,0.59,0.5700000000000001,
trenque lauquen,0957,2,131.65,139.63,136.04,100.0,100.0,100.0,41.8,42.32,51.959999999999994,24.349999999999998,26.33,26.669999999999998,17.11,17.07,11.42,15.740000000000002,6.45,4.84,3.1199999999999997,3.56,1.5599999999999998,2.75,1.7000000000000002
trenque lauquen,0958,2,127.53000000000002,143.32,139.7,100.0,100.0,100.0,29.720000000000002,28.73,44.7,28.4,27.639999999999997,28.79,15.52,27.169999999999998,13.18,24.01,7.449999999999999,6.36,4.97,4.09,1.09,2.42,0.88
trenque lauquen,0959,2,133.32999999999998,325.0,150.0,100.0,100.0,100.0,58.330000000000005,75.0,62.5,8.33,25.0,12.5,0.0,0.0,12.5,33.33,0.0,12.5,0.0,0.0,0.0,0.0,0.0
trenque lauquen,0959A,2,,200.0,166.67000000000002,,100.0,100.0,,66.67,100.0,,0.0,0.0,,0.0,0.0,,33.33,0.0,0.0,0.0,0.0,0.0,
trenque lauquen,0960,2,126.92000000000002,185.71,173.33,100.0,100.0,100.0,42.309999999999995,42.86,53.33,26.919999999999998,28.57,13.33,23.080000000000002,28.57,26.669999999999998,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0
trenque lauquen,0961,2,135.95999999999998,152.82,133.18,100.0,100.0,100.0,38.57,39.69,47.88,25.22,23.46,22.71,24.43,27.339999999999996,17.1,14.29,5.54,6.25,2.3,2.32,1.06,2.04,1.82
trenque lauquen,0961A,2,120.0,182.14,148.48,100.0,100.0,100.0,31.11,46.43,48.480000000000004,17.78,3.5700000000000003,12.120000000000001,26.669999999999998,35.709999999999994,27.27,24.44,3.5700000000000003,3.0300000000000002,3.5700000000000003,6.0600000000000005,0.0,3.0300000000000002,0.0
trenque lauquen,0961B,2,123.53,153.33,161.54,100.0,100.0,100.0,11.76,26.669999999999998,46.150000000000006,17.65,20.0,30.769999999999996,41.18,40.0,15.379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trenque lauquen,0961C,2,147.62,,123.53,100.0,,100.0,66.67,,70.59,23.810000000000002,,11.76,9.520000000000001,,11.76,0.0,,0.0,,0.0,,0.0,0.0
trenque lauquen,0961D,2,120.78,128.46,129.69,100.0,100.0,100.0,42.86,35.38,48.44,22.08,25.380000000000003,25.779999999999998,21.43,34.62,21.09,11.690000000000001,1.54,2.34,1.54,1.5599999999999998,0.0,0.7799999999999999,1.95
tres arroyos,0964,2,132.95,142.51,136.91,100.0,100.0,100.0,33.98,38.48,44.46,28.34,25.47,26.3,20.0,19.220000000000002,17.0,14.219999999999999,10.27,7.53,3.01,2.62,3.2399999999999998,3.8,3.4099999999999997
tres arroyos,0968,2,145.45,136.67000000000002,128.11999999999998,100.0,100.0,100.0,39.39,43.33,71.88,9.09,23.330000000000002,12.5,12.120000000000001,6.67,12.5,27.27,23.330000000000002,3.1199999999999997,0.0,0.0,3.3300000000000005,0.0,9.09
tres arroyos,0969,2,126.02,130.35000000000002,127.18,100.0,100.0,100.0,19.03,28.689999999999998,32.86,27.18,18.3,17.65,36.7,31.6,32.25,12.43,12.06,10.95,4.37,3.85,2.4899999999999998,1.4200000000000002,2.7199999999999998
tres arroyos,0970,2,180.85,167.5,145.64999999999998,100.0,100.0,100.0,31.91,15.0,23.91,21.279999999999998,10.0,23.91,25.53,40.0,19.57,19.15,15.0,19.57,5.0,4.35,5.0,2.17,0.0
tres arroyos,0972,2,127.45,135.08,131.23,100.0,100.0,100.0,31.45,40.150000000000006,47.81,27.450000000000003,26.08,26.490000000000002,24.099999999999998,18.32,15.920000000000002,13.11,5.38,4.43,2.31,2.73,1.0,1.15,1.59
tres arroyos,0973,2,118.75,125.18,121.64999999999999,100.0,100.0,100.0,35.42,33.410000000000004,40.47,25.230000000000004,25.669999999999998,24.47,25.46,23.73,22.82,10.879999999999999,10.9,7.76,3.63,2.59,1.69,0.47000000000000003,0.9299999999999999
tres arroyos,0973A,2,126.66999999999999,142.73,133.83,100.0,100.0,100.0,35.67,31.209999999999997,46.97,29.580000000000002,25.09,25.27,21.0,16.49,15.21,8.75,5.050000000000001,6.65,2.48,2.08,1.6,2.6599999999999997,2.08
tres arroyos,0974,2,133.32999999999998,260.0,144.44,100.0,100.0,100.0,80.0,100.0,88.89,0.0,0.0,11.110000000000001,13.33,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres arroyos,0975,2,578.06,141.3,137.47,100.0,100.0,100.0,147.74,38.51,44.440000000000005,107.74,18.33,22.61,103.86999999999999,20.19,15.25,45.81,9.3,6.069999999999999,3.32,4.26,7.04,6.72,21.29
tres arroyos,0975A,2,146.34,155.56,133.32999999999998,100.0,100.0,100.0,29.270000000000003,36.11,35.709999999999994,31.71,19.439999999999998,21.43,17.07,13.889999999999999,16.669999999999998,0.0,0.0,0.0,2.78,2.3800000000000003,2.78,0.0,0.0
tres arroyos,0975B,2,124.11000000000001,133.10999999999999,256.69,100.0,100.0,100.0,36.17,39.07,97.45,34.4,27.810000000000002,64.97,21.63,16.56,24.84,2.8400000000000003,5.96,3.18,5.3,5.1,1.9900000000000002,4.46,1.77
tres arroyos,0976,2,300.0,200.0,200.0,100.0,100.0,100.0,33.33,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tres arroyos,0977,2,130.77,inf,214.29,100.0,,100.0,30.769999999999996,inf,71.43,0.0,,0.0,38.46,inf,28.57,0.0,,0.0,,0.0,,0.0,0.0
tres arroyos,0978,2,200.0,100.0,133.32999999999998,100.0,100.0,100.0,66.67,50.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,25.0,0.0,0.0,0.0,0.0
tres de febrero,0389,2,132.83,135.54,131.7,100.0,100.0,100.0,41.67,43.88,49.19,25.759999999999998,23.36,25.840000000000003,18.54,13.36,9.58,3.7600000000000002,2.17,1.79,5.3,4.390000000000001,4.65,6.83,6.140000000000001
tres de febrero,0390,2,121.39999999999999,129.12,123.73,100.0,100.0,100.0,42.25,45.23,50.92,25.71,23.380000000000003,25.669999999999998,19.34,15.959999999999999,10.73,4.01,2.35,1.59,6.660000000000001,5.27,5.04,6.890000000000001,5.4
tres de febrero,0391,2,137.98999999999998,136.04,134.95,100.0,100.0,100.0,35.72,38.68,45.82,27.97,25.869999999999997,29.09,21.39,15.620000000000001,11.49,4.49,2.8000000000000003,1.97,6.59,5.16,4.58,6.460000000000001,4.99
tres de febrero,0392,2,137.46,131.99,134.53,100.0,100.0,100.0,30.95,31.65,39.300000000000004,37.63,30.819999999999997,36.7,22.830000000000002,15.2,11.84,5.81,3.53,2.6100000000000003,6.419999999999999,5.2,3.95,6.2700000000000005,6.239999999999999
tres de febrero,0393,2,130.22,151.70999999999998,146.76,100.0,100.0,100.0,30.85,33.1,38.59,36.120000000000005,33.44,35.809999999999995,22.400000000000002,15.43,10.74,5.35,2.96,2.21,5.71,4.569999999999999,4.26,5.75,4.83
